prfInformationCarrier,prfYear,prfMonth,prfPrdOilGrossMillSm3,prfPrdGasGrossBillSm3,prfPrdCondensateGrossMillSm3,prfPrdOeGrossMillSm3,prfPrdProducedWaterInFieldMillSm3,prfNpdidInformationCarrier
OSEBERG SØR,2008,6,0.22196999999999997,0.07586,0.0,0.29783000000000004,0.12600999999999998,43645
OSEBERG SØR,2008,7,0.33871999999999997,0.11060999999999999,0.0,0.44932,0.18087999999999999,43645
OSEBERG SØR,2008,8,0.30906,0.10505,0.0,0.41411000000000003,0.18997,43645
OSEBERG SØR,2008,9,0.28715999999999997,0.10488,0.0,0.39204,0.17475,43645
OSEBERG SØR,2008,10,0.30916,0.10536,0.0,0.41451000000000005,0.20033,43645
OSEBERG SØR,2008,11,0.28288,0.08286,0.0,0.36574,0.16199000000000002,43645
OSEBERG SØR,2008,12,0.29543,0.09091,0.0,0.38633,0.18037999999999998,43645
OSEBERG SØR,2009,1,0.22398,0.08135,0.0,0.30532,0.12962,43645
OSEBERG SØR,2009,2,0.23596999999999999,0.07846,0.0,0.31443000000000004,0.15175,43645
OSEBERG SØR,2009,3,0.22816,0.09083,0.0,0.31899,0.14709,43645
OSEBERG SØR,2009,4,0.23729,0.0893,0.0,0.3266,0.16125,43645
OSEBERG SØR,2009,5,0.26555,0.10993,0.0,0.37548000000000004,0.1681,43645
OSEBERG SØR,2009,6,0.11773,0.05807999999999999,0.0,0.17581,0.06951,43645
OSEBERG SØR,2009,7,0.27244,0.11961,0.0,0.39205,0.16371,43645
OSEBERG SØR,2009,8,0.24331999999999998,0.09535,0.0,0.33866999999999997,0.15603,43645
OSEBERG SØR,2009,9,0.2509,0.09885,0.0,0.34975,0.1628,43645
OSEBERG SØR,2009,10,0.23149,0.08867,0.0,0.32015,0.15400999999999998,43645
OSEBERG SØR,2009,11,0.21973,0.0928,0.0,0.31253000000000003,0.15394000000000002,43645
OSEBERG SØR,2009,12,0.25226,0.10592,0.0,0.35818,0.18352000000000002,43645
OSEBERG SØR,2010,1,0.25094,0.11202000000000001,0.0,0.36296,0.18372,43645
OSEBERG SØR,2010,2,0.23409000000000002,0.10778,0.0,0.34186,0.17801,43645
OSEBERG SØR,2010,3,0.2402,0.10745,0.0,0.34765,0.17665999999999998,43645
OSEBERG SØR,2010,4,0.22084,0.09913999999999999,0.0,0.31998000000000004,0.16927999999999999,43645
OSEBERG SØR,2010,5,0.2255,0.09788999999999999,0.0,0.32339,0.17149,43645
OSEBERG SØR,2010,6,0.20207999999999998,0.08283,0.0,0.28492,0.14404,43645
OSEBERG SØR,2010,7,0.1753,0.10704000000000001,0.0,0.28234000000000004,0.13567,43645
OSEBERG SØR,2010,8,0.21169000000000002,0.09618,0.0,0.30787,0.17359000000000002,43645
OSEBERG SØR,2010,9,0.15833,0.09208999999999999,0.0,0.25043000000000004,0.09627000000000001,43645
OSEBERG SØR,2010,10,0.12437000000000001,0.09172000000000001,0.0,0.21609,0.04445,43645
OSEBERG SØR,2010,11,0.20168,0.11215,0.0,0.31383,0.10904000000000001,43645
OSEBERG SØR,2010,12,0.2061,0.13766,0.0,0.34376999999999996,0.13314,43645
OSEBERG SØR,2011,1,0.18962,0.12855,0.0,0.31817,0.14873,43645
OSEBERG SØR,2011,2,0.18502000000000002,0.12460999999999998,0.0,0.30963,0.137,43645
OSEBERG SØR,2011,3,0.18152000000000001,0.11197,0.0,0.29349000000000003,0.16575,43645
OSEBERG SØR,2011,4,0.20648000000000002,0.13828,0.0,0.34476,0.16337000000000002,43645
OSEBERG SØR,2011,5,0.11614000000000001,0.08426,0.0,0.20039,0.08928,43645
OSEBERG SØR,2011,6,0.16262000000000001,0.12374,0.0,0.28636,0.10714000000000001,43645
OSEBERG SØR,2011,7,0.19952,0.13676,0.0,0.33628,0.12333,43645
OSEBERG SØR,2011,8,0.21279,0.1739,0.0,0.38668,0.14254,43645
OSEBERG SØR,2011,9,0.18523,0.14255,0.0,0.32778,0.14656,43645
OSEBERG SØR,2011,10,0.19272999999999998,0.18143,0.0,0.37416,0.15511,43645
OSEBERG SØR,2011,11,0.20509000000000002,0.19952,0.0,0.40460999999999997,0.16391,43645
OSEBERG SØR,2011,12,0.21219000000000002,0.20886,0.0,0.42105,0.14318,43645
OSEBERG SØR,2012,1,0.2188,0.19421,0.0,0.41301000000000004,0.15497,43645
OSEBERG SØR,2012,2,0.22494,0.18775999999999998,0.0,0.4127,0.14503,43645
OSEBERG SØR,2012,3,0.234,0.20446,0.0,0.43846,0.18925999999999998,43645
OSEBERG SØR,2012,4,0.22153,0.18759,0.0,0.40911,0.19338,43645
OSEBERG SØR,2012,5,0.21298000000000003,0.17165999999999998,0.0,0.38464,0.15485,43645
OSEBERG SØR,2012,6,0.15294000000000002,0.12364000000000001,0.0,0.27658,0.09926,43645
OSEBERG SØR,2012,7,0.12817,0.10336,0.0,0.23153,0.0952,43645
OSEBERG SØR,2012,8,0.21328000000000003,0.16829000000000002,0.0,0.38156999999999996,0.1635,43645
OSEBERG SØR,2012,9,0.11759000000000001,0.12528,0.0,0.24286999999999997,0.08703999999999999,43645
OSEBERG SØR,2012,10,0.2204,0.16495,0.0,0.38535,0.18515,43645
OSEBERG SØR,2012,11,0.19735999999999998,0.15913,0.0,0.35648,0.15156,43645
OSEBERG SØR,2012,12,0.18675999999999998,0.16155,0.0,0.34831,0.06418,43645
OSEBERG SØR,2013,1,0.17548,0.14929,0.0,0.32478,0.13041,43645
OSEBERG SØR,2013,2,0.18621,0.15102000000000002,0.0,0.33724,0.17492,43645
OSEBERG SØR,2013,3,0.17876,0.12976,0.0,0.30851999999999996,0.16408,43645
OSEBERG SØR,2013,4,0.28911,0.1712,0.0,0.46031000000000005,0.18978,43645
OSEBERG SØR,2013,5,0.2848,0.17103,0.0,0.45583999999999997,0.18697,43645
OSEBERG SØR,2013,6,0.18886,0.11957000000000001,0.0,0.30843000000000004,0.13083,43645
OSEBERG SØR,2013,7,0.26869,0.17815999999999999,0.0,0.44685,0.20656999999999998,43645
OSEBERG SØR,2013,8,0.26524000000000003,0.18711,0.0,0.45236000000000004,0.19679000000000002,43645
OSEBERG SØR,2013,9,0.27102,0.19897,0.0,0.46998999999999996,0.23771,43645
OSEBERG SØR,2013,10,0.26591,0.20305,0.0,0.46896000000000004,0.24966999999999998,43645
OSEBERG SØR,2013,11,0.24222,0.18650999999999998,0.0,0.42873999999999995,0.20788,43645
OSEBERG SØR,2013,12,0.23251,0.1963,0.0,0.42881,0.20785,43645
OSEBERG SØR,2014,1,0.23663,0.19429000000000002,0.0,0.43091999999999997,0.21408000000000002,43645
OSEBERG SØR,2014,2,0.21243,0.18315,0.0,0.39558000000000004,0.20190999999999998,43645
OSEBERG SØR,2014,3,0.21827,0.19172999999999998,0.0,0.41,0.21969,43645
OSEBERG SØR,2014,4,0.18389,0.15699000000000002,0.0,0.34087,0.17038,43645
OSEBERG SØR,2014,5,0.05691,0.04459,0.0,0.1015,0.04809,43645
OSEBERG SØR,2014,6,0.22975,0.16097999999999998,0.0,0.39073,0.226,43645
OSEBERG SØR,2014,7,0.23792,0.17837999999999998,0.0,0.4163,0.24864,43645
OSEBERG SØR,2014,8,0.21766,0.16659000000000002,0.0,0.38425,0.25187,43645
OSEBERG SØR,2014,9,0.19648,0.1561,0.0,0.35258,0.21846,43645
OSEBERG SØR,2014,10,0.18408,0.1654,0.0,0.34948,0.19485999999999998,43645
OSEBERG SØR,2014,11,0.17652,0.1609,0.0,0.33742,0.18491,43645
OSEBERG SØR,2014,12,0.19322999999999999,0.19155999999999998,0.0,0.38479,0.22662,43645
OSEBERG SØR,2015,1,0.19515,0.19395,0.0,0.3891,0.21646999999999997,43645
OSEBERG SØR,2015,2,0.19128,0.18578,0.0,0.37706,0.23084000000000002,43645
OSEBERG SØR,2015,3,0.20287,0.1967,0.0,0.39958,0.23101999999999998,43645
OSEBERG SØR,2015,4,0.19264,0.19566,0.0,0.3883,0.22801,43645
OSEBERG SØR,2015,5,0.20146,0.2096,0.0,0.41106000000000004,0.23504,43645
OSEBERG SØR,2015,6,0.18979000000000001,0.20040999999999998,0.0,0.3902,0.2683,43645
OSEBERG SØR,2015,7,0.17457,0.1801,0.0,0.35467,0.24485,43645
OSEBERG SØR,2015,8,0.18116,0.19660999999999998,0.0,0.37777,0.25218,43645
OSEBERG SØR,2015,9,0.17931,0.17807,0.0,0.35739,0.24914,43645
OSEBERG SØR,2015,10,0.16677999999999998,0.17056,0.0,0.33733,0.2082,43645
OSEBERG SØR,2015,11,0.15281,0.16079000000000002,0.0,0.31359000000000004,0.18928,43645
OSEBERG SØR,2015,12,0.19759000000000002,0.20313,0.0,0.40071999999999997,0.25675,43645
OSEBERG SØR,2016,1,0.17167000000000002,0.17693,0.0,0.34861,0.2335,43645
OSEBERG SØR,2016,2,0.16671,0.1791,0.0,0.34581,0.23308,43645
OSEBERG SØR,2016,3,0.17219,0.17399,0.0,0.34617,0.24286999999999997,43645
OSEBERG SØR,2016,4,0.16616,0.17353,0.0,0.33969,0.23845999999999998,43645
OSEBERG SØR,2016,5,0.17105,0.17944000000000002,0.0,0.35048,0.23808,43645
OSEBERG SØR,2016,6,0.17683,0.18025,0.0,0.35708,0.20898000000000003,43645
OSEBERG SØR,2016,7,0.17334000000000002,0.18472,0.0,0.35806,0.24291999999999997,43645
OSEBERG SØR,2016,8,0.18177000000000001,0.20085,0.0,0.38261999999999996,0.2463,43645
OSEBERG SØR,2016,9,0.15895,0.17593,0.0,0.33488,0.18564,43645
OSEBERG SØR,2016,10,0.17695,0.19451,0.0,0.37146,0.24572,43645
OSEBERG SØR,2016,11,0.18328,0.1853,0.0,0.36858,0.23212,43645
OSEBERG SØR,2016,12,0.20160999999999998,0.18500999999999998,0.0,0.38661999999999996,0.25937,43645
OSEBERG SØR,2017,1,0.19221,0.19217,0.0,0.38437,0.22745,43645
OSEBERG SØR,2017,2,0.17151,0.16852,0.0,0.34004,0.19427,43645
OSEBERG SØR,2017,3,0.18395999999999998,0.1936,0.0,0.37755,0.2311,43645
OSEBERG SØR,2017,4,0.17240999999999998,0.18538,0.0,0.35779,0.18388,43645
OSEBERG SØR,2017,5,0.1484,0.16745,0.0,0.31585,0.16232,43645
OSEBERG SØR,2017,6,0.15049,0.17786,0.0,0.32835,0.15313,43645
OSEBERG SØR,2017,7,0.17288,0.18461,0.0,0.3575,0.21871999999999997,43645
OSEBERG SØR,2017,8,0.16902999999999999,0.17192000000000002,0.0,0.34095,0.23822,43645
OSEBERG SØR,2017,9,0.12355999999999999,0.11462,0.0,0.23818000000000003,0.14528,43645
OSEBERG SØR,2017,10,0.1463,0.1355,0.0,0.28181,0.22487,43645
OSEBERG SØR,2017,11,0.15634,0.17523,0.0,0.33157,0.25424,43645
OSEBERG SØR,2017,12,0.15661,0.1771,0.0,0.33371,0.25561999999999996,43645
OSEBERG SØR,2018,1,0.16319,0.18875,0.0,0.35194000000000003,0.2616,43645
OSEBERG SØR,2018,2,0.13527999999999998,0.1452,0.0,0.28048,0.18653,43645
OSEBERG SØR,2018,3,0.14125,0.16209,0.0,0.30334,0.17207999999999998,43645
OSEBERG SØR,2018,4,0.1435,0.1577,0.0,0.30119,0.18214,43645
OSEBERG SØR,2018,5,0.008620000000000001,0.01028,0.0,0.0189,0.002,43645
OSEBERG SØR,2018,6,0.10397,0.11304000000000002,0.0,0.21702,0.12897,43645
OSEBERG SØR,2018,7,0.15093,0.15644,0.0,0.30737,0.23354,43645
OSEBERG SØR,2018,8,0.14346,0.15691,0.0,0.30036999999999997,0.23235999999999998,43645
OSEBERG SØR,2018,9,0.13552999999999998,0.15125999999999998,0.0,0.28679,0.22016999999999998,43645
OSEBERG SØR,2018,10,0.08403,0.10554000000000001,0.0,0.18957000000000002,0.10964000000000002,43645
OSEBERG SØR,2018,11,0.10438,0.13435,0.0,0.23873000000000003,0.1754,43645
OSEBERG SØR,2018,12,0.13652,0.15825999999999998,0.0,0.29478000000000004,0.21208000000000002,43645
OSEBERG SØR,2019,1,0.15261,0.16999,0.0,0.3226,0.22785,43645
OSEBERG SØR,2019,2,0.13402999999999998,0.15516,0.0,0.28919,0.21145999999999998,43645
OSEBERG SØR,2019,3,0.14261,0.16958,0.0,0.31219,0.21193,43645
OSEBERG SØR,2019,4,0.13772,0.16476,0.0,0.30248,0.22182,43645
OSEBERG SØR,2019,5,0.10131,0.11839000000000001,0.0,0.2197,0.15748,43645
OSEBERG SØR,2019,6,0.12498,0.1532,0.0,0.27818000000000004,0.17035,43645
OSEBERG SØR,2019,7,0.13297,0.15575,0.0,0.28872,0.17303,43645
OSEBERG SØR,2019,8,0.13284,0.15672,0.0,0.28956,0.18339,43645
OSEBERG SØR,2019,9,0.12214000000000001,0.15103,0.0,0.27316,0.17318,43645
OSEBERG SØR,2019,10,0.1049,0.13405999999999998,0.0,0.23895999999999998,0.15818,43645
OSEBERG SØR,2019,11,0.11695,0.14944000000000002,0.0,0.26639,0.15255,43645
OSEBERG SØR,2019,12,0.12032000000000001,0.15275999999999998,0.0,0.27308000000000004,0.14125,43645
OSEBERG SØR,2020,1,0.14887999999999998,0.15102000000000002,0.0,0.2999,0.22985999999999998,43645
OSEBERG SØR,2020,2,0.1313,0.13483,0.0,0.26613000000000003,0.22774,43645
OSEBERG SØR,2020,3,0.11994,0.13727,0.0,0.25722,0.20399,43645
OSEBERG SØR,2020,4,0.11739000000000001,0.13896,0.0,0.25634,0.2243,43645
OSEBERG SØR,2020,5,0.11632,0.14207999999999998,0.0,0.2584,0.23215999999999998,43645
OSEBERG SØR,2020,6,0.08117,0.10072,0.0,0.1819,0.14381,43645
OSEBERG SØR,2020,7,0.10828,0.12893,0.0,0.2372,0.19402,43645
OSEBERG SØR,2020,8,0.11609000000000001,0.12734,0.0,0.24343,0.20526,43645
OSEBERG SØR,2020,9,0.10948,0.12161,0.0,0.23109000000000002,0.20496999999999999,43645
OSEBERG SØR,2020,10,0.10297,0.13418,0.0,0.23714000000000002,0.17396,43645
OSEBERG SØR,2020,11,0.11524000000000001,0.16333,0.0,0.27857,0.1999,43645
OSEBERG SØR,2020,12,0.09969,0.15742,0.0,0.25711999999999996,0.15646,43645
OSEBERG SØR,2021,1,0.11333,0.16565,0.0,0.27898,0.19414,43645
OSEBERG SØR,2021,2,0.1013,0.14873,0.0,0.25003000000000003,0.17404,43645
OSEBERG SØR,2021,3,0.11722,0.1702,0.0,0.28742,0.19848,43645
OSEBERG SØR,2021,4,0.10942,0.15753,0.0,0.26695,0.17887999999999998,43645
OSEBERG SØR,2021,5,0.08591,0.1432,0.0,0.22910999999999998,0.19105,43645
OSEBERG ØST,1999,5,0.07627,0.0069299999999999995,0.0,0.08321,0.0,43639
OSEBERG ØST,1999,6,0.03928,0.0036,0.0,0.04289,0.0,43639
OSEBERG ØST,1999,7,0.06467,0.00606,0.0,0.07073,0.0,43639
OSEBERG ØST,1999,8,0.06175,0.0068,0.0,0.06855,0.0,43639
OSEBERG ØST,1999,9,0.11250999999999999,0.01119,0.0,0.1237,0.0,43639
OSEBERG ØST,1999,10,0.20769,0.01813,0.0,0.22582,0.0,43639
OSEBERG ØST,1999,11,0.19012,0.01649,0.0,0.20661,0.0,43639
OSEBERG ØST,1999,12,0.16129000000000002,0.01608,0.0,0.17737,0.0,43639
OSEBERG ØST,2000,1,0.14794000000000002,0.015780000000000002,0.0,0.16372,0.00049,43639
OSEBERG ØST,2000,2,0.12308,0.01381,0.0,0.13689,0.00037999999999999997,43639
OSEBERG ØST,2000,3,0.12092,0.013090000000000001,0.0,0.13401,0.00033,43639
OSEBERG ØST,2000,4,0.14012,0.01616,0.0,0.15628,0.00058,43639
OSEBERG ØST,2000,5,0.14127,0.01661,0.0,0.15788,0.00122,43639
OSEBERG ØST,2000,6,0.21086999999999997,0.0218,0.0,0.23267,0.00029,43639
OSEBERG ØST,2000,7,0.24923,0.02391,0.0,0.27314,0.00021,43639
OSEBERG ØST,2000,8,0.26255,0.02555,0.0,0.28811,0.00029,43639
OSEBERG ØST,2000,9,0.31577,0.02737,0.0,0.34314,0.00057,43639
OSEBERG ØST,2000,10,0.26774000000000003,0.02342,0.0,0.29117,0.00062,43639
OSEBERG ØST,2000,11,0.31371,0.02515,0.0,0.33886,0.00086,43639
OSEBERG ØST,2000,12,0.26615,0.020909999999999998,0.0,0.28707,0.0012900000000000001,43639
OSEBERG ØST,2001,1,0.34287,0.027710000000000002,0.0,0.37058,0.00115,43639
OSEBERG ØST,2001,2,0.2963,0.02384,0.0,0.32013,0.0011099999999999999,43639
OSEBERG ØST,2001,3,0.32805,0.02532,0.0,0.35336999999999996,0.00124,43639
OSEBERG ØST,2001,4,0.32189,0.026930000000000003,0.0,0.34881999999999996,0.00125,43639
OSEBERG ØST,2001,5,0.33619,0.028960000000000003,0.0,0.36515,0.00765,43639
OSEBERG ØST,2001,6,0.22096,0.01882,0.0,0.23978000000000002,0.00598,43639
OSEBERG ØST,2001,7,0.32655,0.0275,0.0,0.35405,0.0142,43639
OSEBERG ØST,2001,8,0.34839000000000003,0.029410000000000002,0.0,0.3778,0.04265,43639
OSEBERG ØST,2001,9,0.32121,0.027030000000000002,0.0,0.34824,0.04219,43639
OSEBERG ØST,2001,10,0.32074,0.02756,0.0,0.3483,0.05326,43639
OSEBERG ØST,2001,11,0.33057,0.030189999999999998,0.0,0.36077,0.0707,43639
OSEBERG ØST,2001,12,0.32658000000000004,0.030039999999999997,0.0,0.35661,0.09026,43639
OSEBERG ØST,2002,1,0.1657,0.01484,0.0,0.18054,0.05501,43639
OSEBERG ØST,2002,2,0.25089,0.02274,0.0,0.27363000000000004,0.07343999999999999,43639
OSEBERG ØST,2002,3,0.3035,0.02822,0.0,0.33171999999999996,0.08391,43639
OSEBERG ØST,2002,4,0.25589,0.02652,0.0,0.28242,0.08114,43639
OSEBERG ØST,2002,5,0.27096,0.02882,0.0,0.29978,0.09879,43639
OSEBERG ØST,2002,6,0.26079,0.027630000000000002,0.0,0.28841999999999995,0.12797999999999998,43639
OSEBERG ØST,2002,7,0.27836,0.029560000000000003,0.0,0.30791999999999997,0.12724000000000002,43639
OSEBERG ØST,2002,8,0.24406,0.0286,0.0,0.27266,0.12905,43639
OSEBERG ØST,2002,9,0.20596,0.02416,0.0,0.23012,0.14449,43639
OSEBERG ØST,2002,10,0.29885,0.03345,0.0,0.3323,0.19673,43639
OSEBERG ØST,2002,11,0.2998,0.03367,0.0,0.33347,0.18936,43639
OSEBERG ØST,2002,12,0.2887,0.033030000000000004,0.0,0.32173,0.1815,43639
OSEBERG ØST,2003,1,0.24095,0.031180000000000003,0.0,0.27213000000000004,0.14296,43639
OSEBERG ØST,2003,2,0.2282,0.028460000000000003,0.0,0.25666,0.14633,43639
OSEBERG ØST,2003,3,0.22923000000000002,0.02968,0.0,0.25891,0.15778,43639
OSEBERG ØST,2003,4,0.21915,0.028810000000000002,0.0,0.24796999999999997,0.15222,43639
OSEBERG ØST,2003,5,0.21916,0.026860000000000002,0.0,0.24602,0.16082,43639
OSEBERG ØST,2003,6,0.15534,0.01469,0.0,0.17004,0.16773,43639
OSEBERG ØST,2003,7,0.15152000000000002,0.01518,0.0,0.16671,0.18783,43639
OSEBERG ØST,2003,8,0.18345999999999998,0.023969999999999998,0.0,0.20742,0.23401,43639
OSEBERG ØST,2003,9,0.12547,0.01641,0.0,0.14188,0.1902,43639
OSEBERG ØST,2003,10,0.16819,0.02147,0.0,0.18966,0.25547,43639
OSEBERG ØST,2003,11,0.14934,0.01996,0.0,0.1693,0.22646,43639
OSEBERG ØST,2003,12,0.13463,0.024,0.0,0.15862,0.19647,43639
OSEBERG ØST,2004,1,0.15641,0.02494,0.0,0.18136,0.23629,43639
OSEBERG ØST,2004,2,0.15437,0.02485,0.0,0.17922000000000002,0.2357,43639
OSEBERG ØST,2004,3,0.14823,0.0219,0.0,0.17013,0.23635,43639
OSEBERG ØST,2004,4,0.16180999999999998,0.0196,0.0,0.18141,0.26538,43639
OSEBERG ØST,2004,5,0.15342999999999998,0.01154,0.0,0.16496,0.27337,43639
OSEBERG ØST,2004,6,0.14506,0.01055,0.0,0.15561,0.25975,43639
OSEBERG ØST,2004,7,0.166,0.01438,0.0,0.18037,0.25688,43639
OSEBERG ØST,2004,8,0.14992,0.016390000000000002,0.0,0.16630999999999999,0.20895,43639
OSEBERG ØST,2004,9,0.15292,0.021330000000000002,0.0,0.17425,0.26154,43639
OSEBERG ØST,2004,10,0.14165,0.0197,0.0,0.16136,0.24514,43639
OSEBERG ØST,2004,11,0.14503,0.02103,0.0,0.16605,0.25564000000000003,43639
OSEBERG ØST,2004,12,0.13463,0.020730000000000002,0.0,0.15536,0.25555,43639
OSEBERG ØST,2005,1,0.11114,0.0157,0.0,0.12684,0.25633,43639
OSEBERG ØST,2005,2,0.09681000000000001,0.01166,0.0,0.10847000000000001,0.23146,43639
OSEBERG ØST,2005,3,0.11694,0.01694,0.0,0.13387000000000002,0.28331,43639
OSEBERG ØST,2005,4,0.1019,0.018,0.0,0.1199,0.24054,43639
OSEBERG ØST,2005,5,0.0792,0.015780000000000002,0.0,0.09498999999999999,0.2157,43639
OSEBERG ØST,2005,6,0.03785,0.00848,0.0,0.04633,0.10855,43639
OSEBERG ØST,2005,7,0.07969,0.0151,0.0,0.09479,0.26531,43639
OSEBERG ØST,2005,8,0.08814,0.01872,0.0,0.10686,0.23984,43639
OSEBERG ØST,2005,9,0.08927,0.01865,0.0,0.10792,0.23476999999999998,43639
OSEBERG ØST,2005,10,0.09054,0.021840000000000002,0.0,0.11238,0.25453000000000003,43639
OSEBERG ØST,2005,11,0.08862,0.02422,0.0,0.11284000000000001,0.24458000000000002,43639
OSEBERG ØST,2005,12,0.0778,0.02362,0.0,0.10142000000000001,0.19498,43639
OSEBERG ØST,2006,1,0.05074,0.025419999999999998,0.0,0.07616,0.18028,43639
OSEBERG ØST,2006,2,0.04687,0.024130000000000002,0.0,0.071,0.17982,43639
OSEBERG ØST,2006,3,0.05014,0.026119999999999997,0.0,0.07625,0.19354000000000002,43639
OSEBERG ØST,2006,4,0.04913,0.0221,0.0,0.07122,0.19809000000000002,43639
OSEBERG ØST,2006,5,0.04623,0.019209999999999998,0.0,0.06543,0.16284,43639
OSEBERG ØST,2006,6,0.07015,0.023,0.0,0.09315,0.20535,43639
OSEBERG ØST,2006,7,0.062189999999999995,0.02054,0.0,0.08273,0.20613,43639
OSEBERG ØST,2006,8,0.06126,0.02114,0.0,0.08241,0.22127,43639
OSEBERG ØST,2006,9,0.0606,0.0191,0.0,0.0797,0.23392,43639
OSEBERG ØST,2006,10,0.0579,0.01589,0.0,0.07378,0.24658000000000002,43639
OSEBERG ØST,2006,11,0.05215,0.01886,0.0,0.07101,0.21649000000000002,43639
OSEBERG ØST,2006,12,0.053079999999999995,0.02026,0.0,0.07335,0.25895999999999997,43639
OSEBERG ØST,2007,1,0.03645,0.00889,0.0,0.04533,0.17973,43639
OSEBERG ØST,2007,2,0.04582,0.010920000000000001,0.0,0.05675,0.22098,43639
OSEBERG ØST,2007,3,0.05205,0.01429,0.0,0.06634,0.25101999999999997,43639
OSEBERG ØST,2007,4,0.06332,0.01793,0.0,0.08126,0.26508000000000004,43639
OSEBERG ØST,2007,5,0.044989999999999995,0.01235,0.0,0.057339999999999995,0.22023,43639
OSEBERG ØST,2007,6,0.032080000000000004,0.00883,0.0,0.04091,0.16993,43639
OSEBERG ØST,2007,7,0.05149,0.01315,0.0,0.06464,0.25484,43639
OSEBERG ØST,2007,8,0.055029999999999996,0.01252,0.0,0.06756000000000001,0.26685,43639
OSEBERG ØST,2007,9,0.043410000000000004,0.01499,0.0,0.0584,0.20034000000000002,43639
OSEBERG ØST,2007,10,0.032389999999999995,0.014430000000000002,0.0,0.04682,0.15853,43639
OSEBERG ØST,2007,11,0.04565,0.01891,0.0,0.06456,0.20578000000000002,43639
OSEBERG ØST,2007,12,0.03397,0.00957,0.0,0.043539999999999995,0.18356,43639
OSEBERG ØST,2008,1,0.0575,0.02325,0.0,0.08075,0.21756999999999999,43639
OSEBERG ØST,2008,2,0.058660000000000004,0.02246,0.0,0.08111,0.21555,43639
OSEBERG ØST,2008,3,0.03893,0.01722,0.0,0.05615,0.1454,43639
OSEBERG ØST,2008,4,0.02274,0.01162,0.0,0.03435,0.1032,43639
OSEBERG ØST,2008,5,0.055020000000000006,0.01782,0.0,0.07284,0.24448000000000003,43639
OSEBERG ØST,2008,6,0.032010000000000004,0.00517,0.0,0.03718,0.13948,43639
OSEBERG ØST,2008,7,0.042089999999999995,0.00509,0.0,0.04718,0.18195,43639
OSEBERG ØST,2008,8,0.03709,0.00339,0.0,0.04049,0.15117,43639
OSEBERG ØST,2008,9,0.02719,0.0027,0.0,0.029889999999999996,0.14101,43639
OSEBERG ØST,2008,10,0.02731,0.0023899999999999998,0.0,0.0297,0.12928,43639
OSEBERG ØST,2008,11,0.033089999999999994,0.00307,0.0,0.03615,0.1454,43639
OSEBERG ØST,2008,12,0.01356,0.00128,0.0,0.01484,0.07393,43639
OSEBERG ØST,2009,1,0.01832,0.00182,0.0,0.02014,0.08547,43639
OSEBERG ØST,2009,2,0.02187,0.0019199999999999998,0.0,0.023790000000000002,0.09713,43639
OSEBERG ØST,2009,3,0.01444,0.0012,0.0,0.01564,0.06319,43639
OSEBERG ØST,2009,4,0.03032,0.00451,0.0,0.03483,0.10586,43639
OSEBERG ØST,2009,5,0.055470000000000005,0.00796,0.0,0.06343,0.14206,43639
OSEBERG ØST,2009,6,0.01287,0.00164,0.0,0.014509999999999999,0.0377,43639
OSEBERG ØST,2009,7,0.03685,0.00349,0.0,0.04034,0.12705999999999998,43639
OSEBERG ØST,2009,8,0.046689999999999995,0.00432,0.0,0.05101,0.13072,43639
OSEBERG ØST,2009,9,0.0308,0.00309,0.0,0.033889999999999997,0.11889000000000001,43639
OSEBERG ØST,2009,10,0.028210000000000002,0.00283,0.0,0.031039999999999998,0.10765,43639
OSEBERG ØST,2009,11,0.03082,0.00302,0.0,0.033839999999999995,0.12090999999999999,43639
OSEBERG ØST,2009,12,0.02882,0.0028,0.0,0.03162,0.11481,43639
OSEBERG ØST,2010,1,0.030860000000000002,0.00297,0.0,0.033819999999999996,0.118,43639
OSEBERG ØST,2010,2,0.02605,0.00317,0.0,0.02922,0.10432000000000001,43639
OSEBERG ØST,2010,3,0.03589,0.007379999999999999,0.0,0.043269999999999996,0.14151,43639
OSEBERG ØST,2010,4,0.01594,0.00147,0.0,0.01741,0.07397999999999999,43639
OSEBERG ØST,2010,5,0.03323,0.00328,0.0,0.03651,0.1515,43639
OSEBERG ØST,2010,6,0.0267,0.00271,0.0,0.029410000000000002,0.11813,43639
OSEBERG ØST,2010,7,0.02882,0.00298,0.0,0.03179,0.13103,43639
OSEBERG ØST,2010,8,0.03315,0.00323,0.0,0.03638,0.14298,43639
OSEBERG ØST,2010,9,0.03215,0.00318,0.0,0.03533,0.13858,43639
OSEBERG ØST,2010,10,0.030139999999999997,0.00309,0.0,0.03322,0.13087000000000001,43639
OSEBERG ØST,2010,11,0.030180000000000002,0.00303,0.0,0.03322,0.13044,43639
OSEBERG ØST,2010,12,0.03044,0.0031100000000000004,0.0,0.03355,0.13735999999999998,43639
OSEBERG ØST,2011,1,0.02191,0.00236,0.0,0.02428,0.1015,43639
OSEBERG ØST,2011,2,0.03789,0.00386,0.0,0.04174,0.11382,43639
OSEBERG ØST,2011,3,0.06155,0.00614,0.0,0.06769,0.13572,43639
OSEBERG ØST,2011,4,0.04677,0.00464,0.0,0.051410000000000004,0.11164,43639
OSEBERG ØST,2011,5,0.02653,0.00262,0.0,0.02915,0.06923,43639
OSEBERG ØST,2011,6,0.0325,0.00328,0.0,0.035789999999999995,0.08681,43639
